timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,timestamp
2021-09-21T00:00:00.000Z,"""2021-09-21T23:59:59.999Z""","""2021-09-21T14:18:31.000Z""","""2021-09-21T07:07:27.000Z""",1.0000478426,1.0005328681,0.9998252904,1.0000881069,97283217005.33,68743562132.39,"""2021-09-21T23:59:59.999Z"
2021-09-20T00:00:00.000Z,"""2021-09-20T23:59:59.999Z""","""2021-09-20T03:59:08.000Z""","""2021-09-20T23:55:09.000Z""",1.0003418619,1.0005360924,0.9998140667,0.9999160175,100128036827.23,68286770510.29,"""2021-09-20T23:59:59.999Z"
2021-09-19T00:00:00.000Z,"""2021-09-19T23:59:59.999Z""","""2021-09-19T19:56:09.000Z""","""2021-09-19T09:06:11.000Z""",0.9994900724,1.001837435,0.9981867834,1.0004416918,55435472929.39,68322670124.27,"""2021-09-19T23:59:59.999Z"
2021-09-18T00:00:00.000Z,"""2021-09-18T23:59:59.999Z""","""2021-09-18T21:37:09.000Z""","""2021-09-18T15:30:10.000Z""",0.9996246934,1.0010299937,0.9990915634,0.9994726646,60077519832.06,68248097521.86,"""2021-09-18T23:59:59.999Z"
2021-09-17T00:00:00.000Z,"""2021-09-17T23:59:59.999Z""","""2021-09-17T18:35:08.000Z""","""2021-09-17T23:45:15.000Z""",1.0002941486,1.0010378764,0.9995364488,0.9996483582,67211526457.14,68229975196.62,"""2021-09-17T23:59:59.999Z"
2021-09-16T00:00:00.000Z,"""2021-09-16T23:59:59.999Z""","""2021-09-16T18:56:09.000Z""","""2021-09-16T14:01:08.000Z""",1.0003322743,1.0006867061,1.0001161541,1.0004507078,76304339416.58,68284536755.32,"""2021-09-16T23:59:59.999Z"
2021-09-15T00:00:00.000Z,"""2021-09-15T23:59:59.999Z""","""2021-09-15T14:54:15.000Z""","""2021-09-15T16:57:11.000Z""",1.0005159487,1.0008627561,0.9999879643,1.0004598278,67018323452.14,68292662682.25,"""2021-09-15T23:59:59.999Z"
2021-09-14T00:00:00.000Z,"""2021-09-14T23:59:59.999Z""","""2021-09-14T04:02:08.000Z""","""2021-09-14T01:12:16.000Z""",1.0003127803,1.0011458984,1.0000922254,1.0004813315,77354384512.95,68293871708.09,"""2021-09-14T23:59:59.999Z"
2021-09-13T00:00:00.000Z,"""2021-09-13T23:59:59.999Z""","""2021-09-13T13:59:08.000Z""","""2021-09-13T00:18:11.000Z""",0.9996249,1.0007314002,0.99945398,1.0002351762,97652941470.02,68276669006.67,"""2021-09-13T23:59:59.999Z"
2021-09-12T00:00:00.000Z,"""2021-09-12T23:59:59.999Z""","""2021-09-12T00:04:08.000Z""","""2021-09-12T18:06:08.000Z""",1.00104071,1.00115449,0.99927068,0.99969769,73080229537.84,68319955757.68,"""2021-09-12T23:59:59.999Z"
2021-09-11T00:00:00.000Z,"""2021-09-11T23:59:59.999Z""","""2021-09-11T21:21:09.000Z""","""2021-09-11T01:24:07.000Z""",1.00029788,1.00111918,0.99965494,1.0009785,77837822624.95,68357438258.55,"""2021-09-11T23:59:59.999Z"
2021-09-10T00:00:00.000Z,"""2021-09-10T23:59:59.999Z""","""2021-09-10T12:49:08.000Z""","""2021-09-10T02:45:10.000Z""",1.00017183,1.00070374,0.9998812,1.00032007,96977805028.76,68371489554.3,"""2021-09-10T23:59:59.999Z"
2021-09-09T00:00:00.000Z,"""2021-09-09T23:59:59.999Z""","""2021-09-09T14:53:09.000Z""","""2021-09-09T04:36:08.000Z""",1.00032865,1.00087841,1.0000233,1.0001462,99828369723.18,68555654589.15,"""2021-09-09T23:59:59.999Z"
2021-09-08T00:00:00.000Z,"""2021-09-08T23:59:59.999Z""","""2021-09-08T00:06:13.000Z""","""2021-09-08T08:30:11.000Z""",1.00069022,1.00073537,1.0000947,1.00024027,126616185419.01,68641866578.69,"""2021-09-08T23:59:59.999Z"
2021-09-07T00:00:00.000Z,"""2021-09-07T23:59:59.999Z""","""2021-09-07T17:36:11.000Z""","""2021-09-07T03:31:12.000Z""",1.00002442,1.0013403,0.99967891,1.00049309,163058669006.77,67574681963.68,"""2021-09-07T23:59:59.999Z"
2021-09-06T00:00:00.000Z,"""2021-09-06T23:59:59.999Z""","""2021-09-06T13:34:26.000Z""","""2021-09-06T14:55:28.000Z""",1.00028776,1.00085878,0.99959779,0.99987231,95052134923.17,67476760357.41,"""2021-09-06T23:59:59.999Z"
2021-09-05T00:00:00.000Z,"""2021-09-05T23:59:59.999Z""","""2021-09-05T05:41:10.000Z""","""2021-09-05T19:18:14.000Z""",1.00051214,1.00071072,1.00005919,1.00026128,80204406658.14,66796325582.44,"""2021-09-05T23:59:59.999Z"
2021-09-04T00:00:00.000Z,"""2021-09-04T23:59:59.999Z""","""2021-09-04T19:05:09.000Z""","""2021-09-04T02:39:15.000Z""",1.00029548,1.00082797,1.00012242,1.00038435,84730751345.34,66800542675.38,"""2021-09-04T23:59:59.999Z"
2021-09-03T00:00:00.000Z,"""2021-09-03T23:59:59.999Z""","""2021-09-03T14:05:08.000Z""","""2021-09-03T08:47:08.000Z""",1.0003799,1.00055511,1.00003233,1.00021962,94333024390.24,66504380619.84,"""2021-09-03T23:59:59.999Z"
2021-09-02T00:00:00.000Z,"""2021-09-02T23:59:59.999Z""","""2021-09-02T06:50:13.000Z""","""2021-09-02T19:40:08.000Z""",1.00035168,1.00068024,0.99982845,1.00028092,85187889141.23,65773150088.52,"""2021-09-02T23:59:59.999Z"
2021-09-01T00:00:00.000Z,"""2021-09-01T23:59:59.999Z""","""2021-09-01T08:38:22.000Z""","""2021-09-01T23:07:12.000Z""",1.00063154,1.00084582,0.99997378,1.00032137,86157816302.09,65621760343.21,"""2021-09-01T23:59:59.999Z"
2021-08-31T00:00:00.000Z,"""2021-08-31T23:59:59.999Z""","""2021-08-31T19:46:22.000Z""","""2021-08-31T22:43:09.000Z""",1.00061796,1.00090217,1.00012597,1.00052919,86200102964.65,65525232498.32,"""2021-08-31T23:59:59.999Z"
2021-08-30T00:00:00.000Z,"""2021-08-30T23:59:59.999Z""","""2021-08-30T03:44:44.000Z""","""2021-08-30T22:08:48.000Z""",1.00109823,1.00136861,1.00019312,1.00050811,72843224247.04,65522751178.14,"""2021-08-30T23:59:59.999Z"
2021-08-29T00:00:00.000Z,"""2021-08-29T23:59:59.999Z""","""2021-08-29T23:09:06.000Z""","""2021-08-29T04:43:44.000Z""",1.00057511,1.00157903,1.00013591,1.00122474,61330496817.25,65569682754.79,"""2021-08-29T23:59:59.999Z"
2021-08-28T00:00:00.000Z,"""2021-08-28T23:59:59.999Z""","""2021-08-28T12:36:33.000Z""","""2021-08-28T21:31:34.000Z""",1.00040499,1.00138762,0.99991963,1.00062669,62963190535.73,65550529675.9,"""2021-08-28T23:59:59.999Z"
2021-08-27T00:00:00.000Z,"""2021-08-27T23:59:59.999Z""","""2021-08-27T17:38:42.000Z""","""2021-08-27T01:44:37.000Z""",1.00039863,1.00117113,1.00011901,1.00035495,77373122983.83,65531997329.95,"""2021-08-27T23:59:59.999Z"
2021-08-26T00:00:00.000Z,"""2021-08-26T23:59:59.999Z""","""2021-08-26T09:53:31.000Z""","""2021-08-26T18:49:35.000Z""",1.00023269,1.00071056,1.00007081,1.00042986,75138574324.41,65539794636.92,"""2021-08-26T23:59:59.999Z"
2021-08-25T00:00:00.000Z,"""2021-08-25T23:59:59.999Z""","""2021-08-25T19:11:24.000Z""","""2021-08-25T01:12:48.000Z""",1.00042877,1.00052988,1.00006205,1.00035907,78253794426.65,65484939225.64,"""2021-08-25T23:59:59.999Z"
2021-08-24T00:00:00.000Z,"""2021-08-24T23:59:59.999Z""","""2021-08-24T12:27:23.000Z""","""2021-08-24T16:06:28.000Z""",1.00076406,1.0011185,0.99998942,1.0002634,82298987460.54,65023956988.2,"""2021-08-24T23:59:59.999Z"
2021-08-23T00:00:00.000Z,"""2021-08-23T23:59:59.999Z""","""2021-08-23T03:42:19.000Z""","""2021-08-23T13:04:12.000Z""",1.00087189,1.0011458,1.00003276,1.00080138,78500144393.64,64878785045.74,"""2021-08-23T23:59:59.999Z"
