timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2022-05-30T00:00:00.000Z";"2022-05-30T23:59:59.999Z";"2022-05-30T13:53:00.000Z";"2022-05-30T00:28:00.000Z";0.9991874046;0.9994966266;0.9989579148;0.9993757909;65155466234.82;72491971143.14;"2022-05-30T23:59:59.999Z"
"2022-05-29T00:00:00.000Z";"2022-05-29T23:59:59.999Z";"2022-05-29T08:30:00.000Z";"2022-05-29T02:05:00.000Z";0.9990078915;0.999245517;0.9989089286;0.9991784749;34572061153.32;72477658382.78;"2022-05-29T23:59:59.999Z"
"2022-05-28T00:00:00.000Z";"2022-05-28T23:59:59.999Z";"2022-05-28T11:29:00.000Z";"2022-05-28T00:25:00.000Z";0.9990113562;0.9991891012;0.9987790834;0.999002173;37159842905.03;72464869930.35;"2022-05-28T23:59:59.999Z"
"2022-05-27T00:00:00.000Z";"2022-05-27T23:59:59.999Z";"2022-05-27T08:22:00.000Z";"2022-05-27T23:56:00.000Z";0.9989015593;0.9991835784;0.9987872631;0.9988631652;67961870830.2;72454786683.75;"2022-05-27T23:59:59.999Z"
"2022-05-26T00:00:00.000Z";"2022-05-26T23:59:59.999Z";"2022-05-26T18:31:00.000Z";"2022-05-26T06:15:00.000Z";0.9989672846;0.9992122916;0.9987828038;0.9989068402;67771285444.34;73194993573.56;"2022-05-26T23:59:59.999Z"
"2022-05-25T00:00:00.000Z";"2022-05-25T23:59:59.999Z";"2022-05-25T00:55:00.000Z";"2022-05-25T11:41:00.000Z";0.9990931679;0.9991846815;0.9988174997;0.9989758389;50311844126.77;73200049460.31;"2022-05-25T23:59:59.999Z"
"2022-05-24T00:00:00.000Z";"2022-05-24T23:59:59.999Z";"2022-05-24T23:20:00.000Z";"2022-05-24T01:01:00.000Z";0.999048082;0.9992044517;0.9988466883;0.9991069252;51053417289.28;73209654828.01;"2022-05-24T23:59:59.999Z"
"2022-05-23T00:00:00.000Z";"2022-05-23T23:59:59.999Z";"2022-05-23T14:02:00.000Z";"2022-05-23T19:43:00.000Z";0.9990649019;0.9992944501;0.9988291597;0.9990879036;58585612764.83;73208261018.08;"2022-05-23T23:59:59.999Z"
"2022-05-22T00:00:00.000Z";"2022-05-22T23:59:59.999Z";"2022-05-22T23:48:00.000Z";"2022-05-22T03:30:00.000Z";0.9987872887;0.999121427;0.9985900951;0.9990661571;40965864100.47;73206667557.65;"2022-05-22T23:59:59.999Z"
"2022-05-21T00:00:00.000Z";"2022-05-21T23:59:59.999Z";"2022-05-21T01:41:00.000Z";"2022-05-21T21:34:00.000Z";0.9988937742;0.9990376398;0.9985985016;0.9987933858;34924240133.7;73186680227.48;"2022-05-21T23:59:59.999Z"
